student_id,name,branch,semester,subject,marks,attendance,exam_date
1763,Aman,BT,2,DL,42,72,2026-03-15
1764,Kriti,CSE DS,4,WEBT,55,91,2026-02-23
1765,Rohit,CSE,6,ML,100,61,2026-03-29
1766,Aman,BT,1,OS,35,91,2026-02-04
1767,Yash,CHE,7,ML,25,92,2025-12-29
1768,Amit,CHE,3,ML,23,78,2026-02-07
1769,Isha,IT,5,UHV,81,76,2026-03-09
1770,Vivek,CSEAI,7,DBMS,74,61,2025-12-21
1771,Ashish,EEE,6,OS,86,66,2026-03-07
1772,Satyam,CHE,3,DBMS,57,60,2026-01-12
1773,Aniket,ME,2,OS,83,93,2026-02-23
1774,Rishi,EEE,5,OS,83,62,2026-02-20
1775,Kriti,CSE AIML,1,Maths,59,78,2026-02-11
1776,Kriti,BT,7,WEBT,69,72,2025-12-24
1777,Ashish,EE,4,AI,34,89,2026-01-04
1778,Shreya,ME,2,Maths,95,73,2026-01-10
1779,Nisha,CSE,1,DBMS,35,61,2026-03-08
1780,Sonal,CSE AIML,4,WEBT,26,79,2026-02-16
1781,Amit,EEE,2,OS,21,98,2026-02-03
1782,Aditya,CE,6,Maths,52,64,2026-03-24
1783,Divya,CSE DS,1,CN,61,96,2026-03-17
1784,Pallavi,EEE,1,OS,89,67,2025-12-20
1785,Divya,CSE DS,3,OS,26,97,2026-02-23
1786,Ashish,BT,2,UHV,91,63,2026-02-27
1787,Shreya,CSE AIML,1,DSA,92,86,2025-12-30
1788,Satyam,CSE AIML,1,AI,55,89,2026-01-13
1789,Sonal,ME,3,DAA,95,89,2026-01-09
1790,Shivani,EEE,7,DBMS,100,91,2026-01-29
1791,Rishi,AE,8,CN,76,90,2026-02-03
1792,Maya,CHE,1,UHV,25,93,2026-02-03
1793,Priya,ME,3,Maths,44,64,2026-03-20
1794,Shreya,CSE AIML,7,ML,54,91,2025-12-27
1795,Raghavendra,CHE,3,OS,27,87,2026-01-09
1796,Manish,BT,2,DAA,28,89,2025-12-27
1797,Anjali,CSE AIML,4,OS,38,73,2026-01-17
1798,Karan,CHE,5,OS,38,70,2026-02-25
1799,Karan,AE,6,UHV,75,69,2026-02-15
1800,Sanya,ECE,8,UHV,45,60,2026-01-20
1801,Isha,EE,1,DAA,72,96,2026-02-03
1802,Isha,IT,1,UHV,35,100,2026-01-20
1803,Shivani,ECE,5,DL,63,63,2026-02-20
1804,Pallavi,ECE,5,DSA,43,64,2025-12-21
1805,Vivek,EEE,5,CN,59,74,2026-01-28
1806,Aarav,BT,6,UHV,85,87,2026-01-15
1807,Divya,EEE,4,WEBT,64,90,2026-02-15
1808,Yash,CSEAI,4,OS,40,88,2026-01-14
1809,Aniket,IT,7,OS,57,63,2025-12-26
1810,Aniket,CHE,4,UHV,95,96,2026-01-19
1811,Sneha,CE,1,Maths,57,79,2026-01-22
1812,Priya,IT,4,DL,53,87,2026-03-25
1813,Kriti,CSE,7,OS,32,70,2026-01-17
1814,Anushka,ME,3,WEBT,97,95,2026-02-18
1815,Saurabh,IT,3,DL,57,81,2026-03-23
1816,Pallavi,ELCE,5,DBMS,100,88,2026-02-17
1817,Anjali,CE,2,OS,99,97,2026-02-09
1818,Ashish,CSE AIML,4,UHV,97,72,2026-02-04
1819,Kavya,CSE DS,6,DBMS,20,99,2026-02-20
1820,Saurabh,ECE,4,ML,100,86,2026-02-27
1821,Isha,AE,8,DL,83,88,2026-02-02
1822,Aarav,CSEAI,2,CD,41,65,2026-03-20
1823,Shivani,ME,3,DBMS,93,84,2026-02-08
1824,Anushka,BT,1,OS,75,86,2026-02-26
1825,Karan,EEE,3,AI,77,61,2026-01-22
1826,Shivani,ELCE,8,DAA,91,96,2026-01-10
1827,Isha,EE,1,Maths,37,97,2025-12-28
1828,Amit,EE,3,OS,42,90,2026-03-02
1829,Raghavendra,BT,7,CD,54,93,2026-02-21
1830,Maya,CE,6,WEBT,74,65,2025-12-29
1831,Ananya,EE,5,WEBT,100,89,2026-02-25
1832,Ananya,CSE DS,8,UHV,67,75,2026-03-27
1833,Yash,CSE AIML,1,DL,61,80,2026-03-26
1834,Pallavi,EE,4,CD,58,97,2026-03-13
1835,Anjali,CHE,8,CD,94,99,2026-01-29
1836,Arjun,CE,1,DSA,20,85,2026-03-14
1837,Arjun,AE,2,DAA,63,87,2025-12-31
1838,Maya,CSE DS,8,DSA,68,70,2026-03-28
1839,Yash,CHE,4,ML,23,95,2026-03-06
1840,Karan,IT,1,WEBT,35,94,2026-02-25
1841,Rishi,AE,2,DSA,28,75,2026-02-15
1842,Amit,ECE,6,DBMS,53,84,2026-03-23
1843,Anjali,EEE,6,DAA,62,77,2026-03-08
1844,Manish,CHE,2,AI,79,82,2026-03-18
1845,Anjali,ME,2,DBMS,23,74,2026-02-18
1846,Karan,CHE,1,UHV,78,66,2026-01-19
1847,Maya,CSE DS,7,DL,40,60,2026-01-19
1848,Aditya,CE,2,CN,61,64,2026-03-18
1849,Ashish,ECE,5,OS,91,95,2026-01-19
1850,Sonal,ECE,8,WEBT,29,98,2026-02-04
1851,Nisha,AE,6,UHV,50,67,2026-01-05
1852,Saurabh,EEE,3,OS,67,73,2025-12-20
1853,Kriti,ME,6,AI,33,76,2026-01-08
1854,Aarav,EEE,5,DBMS,87,85,2026-03-15
1855,Pallavi,EEE,4,DAA,22,81,2026-01-10
1856,Amit,CHE,8,CN,39,68,2026-02-03
1857,Karan,EE,5,CD,98,90,2026-01-16
1858,Aman,CSE DS,6,ML,53,86,2026-01-19
1859,Rishi,EE,1,OS,83,91,2025-12-21
1860,Aakash,AE,3,OS,69,85,2026-01-04
1861,Rishi,ELCE,7,Maths,30,97,2026-03-04
1862,Satyam,CHE,4,OS,63,77,2025-12-28
1863,Rahul,ME,7,UHV,72,60,2026-01-30
1864,Anushka,AE,8,WEBT,57,79,2025-12-24
1865,Raghavendra,CE,5,ML,38,69,2025-12-26
1866,Siddharth,ME,8,OS,43,80,2026-01-21
1867,Saurabh,AE,7,UHV,49,62,2026-03-13
1868,Maya,CE,3,DSA,97,88,2026-03-22
1869,Pooja,CSE AIML,5,DL,59,62,2026-01-18
1870,Kriti,CHE,7,UHV,27,71,2025-12-20
1871,Aditya,EEE,4,CN,48,75,2026-02-18
1872,Vivek,AE,1,DL,68,82,2026-01-07
1873,Anjali,CE,3,CN,70,75,2026-02-16
1874,Rahul,CSE DS,4,OS,76,83,2026-01-23
1875,Saurabh,EEE,7,DL,35,79,2026-01-07
1876,Shivani,CSE,6,CN,36,72,2026-02-24
1877,Raghav,EEE,4,AI,97,86,2026-01-07
1878,Pooja,ECE,2,UHV,73,62,2026-03-10
1879,Raghavendra,ECE,2,DBMS,65,94,2026-02-15
1880,Sneha,CSE DS,5,OS,48,86,2026-01-02
1881,Shreya,ELCE,8,DBMS,67,73,2026-01-15
1882,Satyam,ECE,3,DAA,93,85,2026-01-07
1883,Amit,ELCE,5,ML,28,66,2026-01-10
1884,Rahul,ECE,3,DL,29,68,2026-03-06
1885,Aditya,CE,2,Maths,83,97,2026-02-07
1886,Vikram,CE,6,DAA,20,86,2026-02-14
1887,Karan,CSEAI,1,DBMS,22,76,2026-03-25
1888,Pallavi,CE,8,ML,70,62,2026-01-20
1889,Ashish,EEE,5,AI,42,98,2026-02-10
1890,Saurabh,CE,3,DAA,92,100,2026-01-19
1891,Arjun,EE,2,DSA,50,98,2026-02-22
1892,Kriti,CSE,5,DAA,79,97,2026-01-07
1893,Aakash,EEE,3,DSA,95,72,2025-12-25
1894,Anjali,IT,1,ML,50,75,2026-02-24
1895,Vivek,EEE,5,CD,98,71,2026-01-13
1896,Anjali,ME,1,OS,59,73,2026-03-06
1897,Ashish,IT,7,AI,86,69,2026-01-01
1898,Saurabh,ME,3,OS,77,77,2025-12-26
1899,Arjun,CSE DS,2,OS,69,83,2026-03-15
1900,Amit,IT,6,CN,59,63,2025-12-27
1901,Aman,EEE,1,Maths,45,65,2025-12-30
1902,Kavya,CHE,6,ML,23,67,2026-01-07
1903,Priya,IT,2,CN,47,71,2026-01-22
1904,Sonal,EE,2,UHV,41,66,2026-03-18
1905,Siddharth,ELCE,5,AI,86,78,2026-01-14
1906,Aarav,ECE,8,OS,82,80,2026-02-20
1907,Aniket,EEE,3,WEBT,61,97,2026-02-02
1908,Aman,CSE,5,ML,69,75,2026-02-12
1909,Kriti,ELCE,7,OS,20,75,2026-01-18
1910,Raghav,CSE DS,6,CN,26,80,2026-02-16
1911,Yash,CSE DS,1,OS,61,98,2026-01-21
1912,Rishi,CHE,8,DAA,86,95,2026-01-28
1913,Shivani,EE,4,Maths,20,97,2026-01-15
1914,Sonal,EE,4,DL,87,91,2026-01-21
1915,Aniket,AE,8,OS,49,78,2026-02-07
1916,Anjali,CSEAI,5,Maths,60,97,2025-12-31
1917,Kriti,BT,7,DBMS,93,69,2025-12-26
1918,Ashish,EE,4,ML,40,63,2026-01-26
1919,Rishi,ELCE,7,DL,59,63,2026-03-27
1920,Karan,EEE,4,DSA,42,99,2026-03-02
1921,Riya,ME,1,AI,57,78,2025-12-25
1922,Aditya,ME,5,OS,51,62,2026-03-22
1923,Siddharth,CHE,8,OS,31,72,2026-02-10
1924,Pallavi,CSEAI,6,Maths,99,82,2026-01-26
1925,Divya,CSE AIML,6,UHV,49,83,2026-02-16
1926,Rohit,AE,1,AI,47,75,2025-12-21
1927,Riya,ME,4,DSA,21,86,2025-12-29
1928,Vikram,ELCE,3,OS,90,72,2026-03-09
1929,Shreya,ME,2,OS,80,87,2026-02-13
1930,Saurabh,ME,4,DL,51,64,2026-03-24
1931,Divya,EEE,6,DL,82,95,2026-03-26
1932,Manish,CHE,8,WEBT,36,81,2026-03-03
1933,Neha,CSE,2,OS,97,76,2026-03-16
1934,Isha,AE,6,DL,61,81,2026-02-23
1935,Vikram,IT,5,OS,67,75,2026-03-12
1936,Isha,AE,6,DL,42,77,2026-01-23
1937,Shivani,CHE,5,Maths,74,78,2026-03-21
1938,Shreya,CE,4,DL,99,92,2026-03-15
1939,Saurabh,CSEAI,2,CN,54,72,2026-01-09
1940,Karan,ELCE,6,OS,45,78,2026-02-20
1941,Aman,ME,8,DSA,77,93,2026-01-07
1942,Ananya,IT,3,UHV,99,98,2026-03-13
1943,Kriti,CSE AIML,6,OS,46,64,2026-02-02
1944,Aarav,ELCE,7,ML,55,65,2025-12-25
1945,Vikram,IT,4,CN,38,76,2025-12-29
1946,Aman,CSE DS,5,DL,29,91,2026-03-28
1947,Vikram,CE,6,WEBT,34,95,2026-03-02
1948,Kavya,CE,4,OS,57,74,2026-03-29
1949,Anjali,ECE,8,OS,52,75,2025-12-29
1950,Aakash,IT,3,DBMS,52,65,2026-02-04
1951,Sneha,EE,7,OS,31,76,2026-03-03
1952,Riya,CSE,6,AI,42,92,2026-02-17
1953,Raghavendra,CSE,7,DL,62,62,2026-03-05
1954,Saurabh,CSE DS,6,ML,63,68,2026-03-10
1955,Raghavendra,ME,1,ML,25,74,2026-02-03
1956,Aniket,CSE,7,WEBT,60,81,2026-01-18
1957,Raghavendra,CSEAI,3,WEBT,97,62,2026-02-21
1958,Vivek,AE,4,DL,33,87,2026-03-04
1959,Karan,AE,3,WEBT,98,83,2025-12-23
1960,Anjali,CSEAI,1,OS,79,99,2026-02-20
1961,Rishi,EE,4,DBMS,21,69,2026-02-26
1962,Sanya,EE,3,CD,25,99,2026-01-17
1963,Arjun,ME,8,WEBT,71,74,2026-03-18
1964,Vivek,CHE,7,CN,78,79,2026-02-25
1965,Shivani,BT,5,ML,44,98,2026-02-28
1966,Neha,AE,4,DBMS,68,92,2026-02-17
1967,Raghavendra,IT,3,OS,52,96,2026-01-21
1968,Pallavi,CE,1,DBMS,57,72,2025-12-23
1969,Saurabh,CSE DS,1,OS,45,69,2026-01-08
1970,Karan,EEE,6,DL,20,68,2026-01-06
1971,Kriti,ELCE,3,CD,78,73,2026-02-28
1972,Yash,ELCE,7,CN,80,72,2026-01-12
1973,Vivek,CE,7,OS,51,86,2026-01-30
1974,Rahul,ELCE,2,DAA,45,98,2026-03-29
1975,Satyam,IT,8,OS,68,74,2025-12-27
1976,Karan,EE,5,OS,23,93,2026-02-13
1977,Yash,CSEAI,6,Maths,24,97,2025-12-30
1978,Pallavi,ECE,7,CN,20,77,2026-01-30
1979,Karan,BT,7,CN,35,89,2026-03-16
1980,Yash,CE,5,DL,63,78,2026-01-16
1981,Satyam,EEE,5,DL,22,96,2026-03-05
1982,Sonal,CSEAI,3,OS,57,77,2025-12-30
1983,Raghavendra,ELCE,3,ML,75,100,2025-12-28
1984,Saurabh,CSE AIML,4,OS,56,99,2025-12-28
1985,Maya,CE,4,CD,81,93,2026-01-28
1986,Sonal,EE,1,UHV,28,85,2026-03-19
1987,Ashish,EE,8,ML,62,66,2026-02-08
1988,Amit,IT,7,OS,79,91,2026-02-26
1989,Isha,ELCE,6,AI,84,90,2025-12-28
1990,Neha,BT,3,CD,95,68,2025-12-24
1991,Vivek,EEE,2,WEBT,86,78,2026-02-27
1992,Pallavi,ECE,8,CD,49,77,2026-03-12
1993,Riya,CSE,5,AI,87,78,2026-03-18
1994,Aman,AE,4,DSA,72,88,2025-12-25
1995,Aakash,BT,4,OS,93,85,2026-03-09
1996,Manish,ECE,8,DAA,71,88,2026-01-25
1997,Pallavi,CSE AIML,7,DL,71,66,2026-03-14
1998,Anjali,EEE,5,CN,77,61,2025-12-31
1999,Aarav,CSE DS,2,CN,52,63,2026-02-27
2000,Nisha,CSEAI,4,Maths,42,75,2026-01-11
2001,Aditya,CSE AIML,5,DAA,72,62,2026-03-24
2002,Ananya,ECE,1,Maths,66,100,2026-03-10
2003,Pallavi,ECE,8,DSA,52,97,2026-03-03
2004,Raghav,CHE,3,DBMS,99,95,2026-03-12
2005,Pooja,AE,7,OS,59,67,2026-03-18
2006,Arjun,ELCE,4,OS,85,65,2026-02-19
2007,Riya,CHE,5,WEBT,90,64,2026-03-23
2008,Shivani,CSEAI,1,DL,57,95,2026-02-07
2009,Sanya,ELCE,7,DBMS,78,62,2026-01-15
2010,Sonal,AE,1,DBMS,51,86,2026-03-18
2011,Aman,ELCE,3,WEBT,45,75,2026-03-24
2012,Ananya,IT,5,UHV,90,74,2026-03-01
2013,Saurabh,AE,7,UHV,97,60,2026-02-06
2014,Riya,EEE,3,CD,65,85,2026-02-22
2015,Riya,ME,6,UHV,80,89,2026-02-22
2016,Siddharth,IT,3,DBMS,89,76,2025-12-19
2017,Sanya,CHE,6,ML,44,83,2026-03-06
2018,Isha,ELCE,2,DSA,85,64,2026-02-12
2019,Maya,ECE,3,ML,45,93,2025-12-25
2020,Karan,CSEAI,4,AI,66,65,2026-03-26
2021,Karan,CE,7,CD,96,84,2026-01-13
2022,Anjali,CHE,2,WEBT,45,95,2026-03-15
2023,Nisha,ELCE,5,CD,75,67,2026-01-07
2024,Kriti,ME,7,DAA,51,92,2025-12-21
2025,Satyam,EE,6,UHV,88,66,2026-02-15
2026,Anjali,ELCE,2,DSA,62,67,2026-01-05
2027,Yash,ELCE,8,DBMS,42,63,2026-01-09
2028,Divya,CSE AIML,1,DBMS,67,65,2026-03-10
2029,Nisha,EEE,7,OS,41,71,2026-03-03
2030,Neha,CHE,8,ML,54,100,2026-01-02
2031,Yash,EEE,6,CD,82,78,2026-01-20
2032,Shivani,ME,6,CD,71,85,2026-03-01
2033,Sonal,CE,5,DSA,38,78,2026-01-08
2034,Divya,ELCE,6,DAA,73,72,2026-02-06
2035,Kriti,CSE AIML,6,AI,27,73,2026-01-01
2036,Ashish,CHE,3,DSA,84,85,2026-03-28
2037,Anushka,ELCE,7,OS,73,71,2025-12-22
2038,Aditya,CE,3,WEBT,55,69,2026-02-17
2039,Nisha,CSE DS,6,DSA,54,62,2026-03-17
2040,Isha,EE,1,WEBT,46,82,2026-02-13
2041,Saurabh,AE,7,Maths,43,90,2026-02-15
2042,Shivani,AE,3,AI,81,67,2026-03-22
2043,Amit,CHE,7,UHV,58,80,2026-02-15
2044,Shivani,CSE,1,DSA,62,75,2026-03-24
2045,Priya,EEE,7,WEBT,22,69,2026-02-22
2046,Neha,CSE,3,ML,57,62,2026-02-18
2047,Maya,CSE DS,8,DAA,70,86,2026-02-13
2048,Aniket,CSE AIML,6,UHV,87,79,2026-01-15
2049,Kriti,CE,1,WEBT,88,80,2026-02-02
2050,Aniket,EE,5,WEBT,52,95,2026-02-24
2051,Priya,EE,6,OS,27,88,2026-02-27
2052,Isha,CHE,8,ML,42,81,2026-03-13
2053,Rohit,CSE AIML,8,Maths,32,95,2026-01-28
2054,Aakash,CE,7,UHV,83,61,2026-02-03
2055,Sonal,EE,4,WEBT,98,81,2026-02-20
2056,Aniket,CSEAI,3,ML,23,68,2026-03-27
2057,Divya,CHE,7,UHV,77,99,2025-12-27
2058,Rohit,CHE,7,UHV,86,61,2026-02-21
2059,Shivani,AE,2,WEBT,31,77,2026-02-08
2060,Rahul,IT,4,OS,33,75,2026-01-20
2061,Anushka,IT,4,Maths,94,76,2026-02-14
2062,Vivek,BT,4,DBMS,87,91,2026-03-22
2063,Aakash,CE,6,Maths,76,84,2026-02-20
2064,Aditya,CSE AIML,8,CD,91,82,2026-02-10
2065,Rahul,CSE AIML,7,OS,66,75,2026-03-15
2066,Anushka,CE,1,ML,30,92,2026-02-27
2067,Aditya,ECE,5,WEBT,85,96,2026-02-10
2068,Kriti,CSE AIML,8,DSA,21,62,2026-03-24
2069,Aniket,ELCE,6,DBMS,64,75,2026-01-28
2070,Pallavi,AE,5,UHV,87,73,2026-01-27
2071,Divya,CSE,5,ML,46,87,2026-01-10
2072,Kavya,CE,2,CD,67,71,2026-03-24
2073,Anjali,CSEAI,3,UHV,37,74,2026-01-15
2074,Neha,CE,5,Maths,84,62,2025-12-20
2075,Sonal,CSE,4,UHV,68,92,2025-12-28
2076,Kriti,CE,5,DL,46,87,2026-03-05
2077,Ashish,EEE,8,UHV,47,98,2026-02-28
2078,Kriti,EE,4,DAA,32,90,2026-02-10
2079,Neha,ECE,6,CD,32,94,2026-02-02
2080,Aarav,CSE AIML,6,OS,96,84,2026-03-24
2081,Arjun,AE,3,DAA,71,79,2025-12-25
2082,Vivek,EE,4,UHV,58,88,2026-03-16
2083,Anushka,CSEAI,1,CN,32,62,2025-12-22
2084,Rahul,CSE AIML,1,ML,65,64,2025-12-24
2085,Neha,CE,3,Maths,30,67,2026-01-22
2086,Nisha,CSEAI,6,DBMS,97,61,2026-01-05
2087,Manish,AE,7,OS,56,93,2026-02-08
2088,Raghav,EE,1,ML,79,70,2026-01-11
2089,Isha,CSE AIML,5,OS,28,87,2025-12-20
2090,Vivek,AE,6,OS,66,78,2026-01-14
2091,Kriti,CHE,7,OS,27,78,2026-03-24
2092,Sneha,CE,2,AI,36,81,2026-01-05
2093,Ananya,CSE AIML,2,DBMS,26,76,2026-02-11
2094,Pallavi,CE,3,CD,25,88,2026-02-19
2095,Riya,CSE AIML,4,AI,61,75,2026-03-03
2096,Maya,ELCE,2,Maths,32,91,2026-03-22
2097,Vikram,AE,8,DSA,60,70,2026-03-23
2098,Anushka,CHE,8,WEBT,69,61,2026-01-07
2099,Pallavi,CSE DS,4,OS,30,75,2026-02-13
2100,Anjali,ME,8,AI,51,92,2026-02-04
2101,Anjali,EEE,2,DAA,94,95,2026-03-05
2102,Ashish,EEE,3,DBMS,46,96,2026-03-11
2103,Raghavendra,CSE DS,6,DSA,25,68,2026-01-25
2104,Sneha,ME,8,DL,90,96,2026-03-12
2105,Pooja,IT,4,CD,56,82,2026-02-23
2106,Satyam,CHE,3,CN,78,78,2025-12-21
2107,Maya,ECE,1,WEBT,86,68,2026-01-31
2108,Isha,CE,3,AI,84,81,2026-02-13
2109,Siddharth,EEE,6,OS,68,64,2026-03-03
2110,Aarav,EE,6,WEBT,82,67,2025-12-21
2111,Aniket,EEE,6,UHV,54,75,2026-01-11
2112,Shivani,ECE,5,ML,87,90,2025-12-22
2113,Isha,CSE AIML,7,DBMS,32,65,2026-02-14
2114,Anjali,CSE AIML,4,OS,31,82,2025-12-25
2115,Amit,BT,7,DL,31,83,2026-02-22
2116,Isha,CE,1,UHV,34,90,2026-01-14
2117,Saurabh,CE,1,OS,92,60,2026-03-03
2118,Pallavi,CHE,1,OS,53,94,2026-02-19
2119,Vikram,EE,5,DBMS,64,85,2025-12-29
2120,Amit,CSE AIML,3,WEBT,42,80,2026-03-25
2121,Saurabh,IT,5,WEBT,52,73,2025-12-21
2122,Kavya,EEE,6,UHV,67,95,2026-03-12
2123,Karan,ME,6,UHV,76,85,2026-03-02
2124,Pallavi,IT,4,DAA,76,91,2026-01-03
2125,Nisha,CHE,5,OS,80,70,2025-12-27
2126,Vikram,AE,4,AI,34,71,2025-12-26
2127,Ashish,CSEAI,1,DBMS,30,81,2026-01-20
2128,Satyam,CE,5,OS,30,64,2026-03-04
2129,Kriti,CHE,5,OS,82,91,2025-12-20
2130,Aniket,CSE AIML,7,DAA,45,79,2026-02-08
2131,Vikram,ECE,6,DBMS,80,98,2026-02-21
2132,Ananya,CE,2,DAA,59,72,2026-03-22
2133,Aarav,AE,3,AI,37,63,2026-01-07
2134,Isha,CE,4,DAA,94,86,2026-03-28
2135,Manish,ELCE,8,UHV,35,87,2025-12-27
2136,Neha,AE,7,CN,27,87,2026-02-03
2137,Ashish,AE,4,AI,43,68,2026-03-18
2138,Vikram,ECE,5,CD,27,81,2025-12-27
2139,Ananya,CE,3,UHV,47,99,2026-01-12
2140,Anjali,CE,2,OS,61,61,2026-01-09
2141,Ashish,CSEAI,2,AI,95,61,2026-01-06
2142,Satyam,BT,2,DAA,29,69,2026-02-05
2143,Maya,CSE DS,7,CD,22,62,2026-03-22
2144,Aditya,BT,2,OS,91,77,2026-03-12
2145,Rohit,CE,4,WEBT,39,94,2026-01-23
2146,Satyam,CSE DS,3,DBMS,61,100,2026-03-23
2147,Rahul,ME,3,DAA,82,69,2026-03-11
2148,Rahul,IT,5,OS,54,73,2026-02-21
2149,Pallavi,ELCE,7,WEBT,57,67,2026-02-19
2150,Anushka,AE,7,DSA,68,63,2026-03-09
2151,Kavya,ELCE,3,AI,90,77,2026-03-24
2152,Shivani,EEE,8,DAA,42,90,2026-02-03
2153,Neha,ELCE,1,Maths,51,73,2026-01-29
2154,Kriti,ELCE,6,AI,87,74,2026-02-02
2155,Riya,ECE,5,OS,88,90,2026-03-24
2156,Kriti,IT,1,UHV,26,77,2025-12-22
2157,Ananya,AE,2,DBMS,48,96,2026-01-10
2158,Shreya,CSE,2,CD,35,81,2026-02-12
2159,Kavya,CSEAI,1,Maths,21,82,2026-02-28
2160,Maya,IT,8,Maths,80,68,2026-03-23
2161,Vivek,IT,3,DAA,98,66,2026-03-26
2162,Vivek,CHE,5,UHV,46,70,2026-03-20
2163,Isha,CE,5,DL,49,90,2026-01-21
2164,Raghavendra,EE,2,WEBT,60,91,2026-03-06
2165,Ananya,CSEAI,8,DAA,65,99,2026-02-04
2166,Sanya,EE,1,DBMS,30,81,2026-02-24
2167,Anushka,CSEAI,7,DSA,23,86,2026-03-24
2168,Riya,CSE DS,2,OS,63,96,2026-03-11
2169,Sonal,CHE,6,DL,28,66,2026-02-25
2170,Aniket,CSE,5,DL,94,98,2026-03-05
2171,Anjali,BT,1,ML,64,91,2026-03-22
2172,Ashish,EEE,3,DL,68,91,2026-02-25
2173,Shivani,CSE,7,OS,90,81,2026-02-11
2174,Arjun,ME,4,OS,98,62,2026-01-24
2175,Isha,CE,1,CN,43,78,2025-12-25
2176,Pooja,BT,4,UHV,60,91,2026-02-14
2177,Shivani,CE,3,AI,66,87,2026-01-29
2178,Aniket,CE,7,CD,26,83,2026-02-28
2179,Vikram,BT,4,DAA,73,71,2026-03-23
2180,Amit,BT,2,OS,46,80,2026-01-03
2181,Saurabh,BT,2,CN,47,78,2025-12-25
2182,Karan,BT,7,DAA,79,88,2026-02-12
2183,Ananya,CE,2,CD,68,84,2026-03-17
2184,Saurabh,ME,3,DL,83,72,2025-12-23
2185,Rishi,CSE,8,AI,39,73,2026-02-22
2186,Riya,BT,1,DAA,94,70,2026-03-10
2187,Aarav,ECE,8,DL,25,60,2026-01-14
2188,Pallavi,ME,3,DBMS,54,78,2026-01-28
2189,Kriti,ECE,1,AI,35,92,2026-03-18
2190,Karan,EEE,7,DBMS,51,94,2026-02-13
2191,Yash,IT,6,WEBT,100,83,2025-12-21
2192,Vivek,CSE,7,DBMS,36,87,2025-12-22
2193,Divya,ME,1,WEBT,37,76,2026-03-08
2194,Pallavi,EE,1,WEBT,99,75,2026-02-08
2195,Nisha,IT,8,DSA,85,64,2026-03-25
2196,Aakash,CSE DS,5,CD,90,95,2026-02-23
2197,Rohit,CSEAI,7,AI,53,98,2025-12-31
2198,Pallavi,CSEAI,1,ML,53,89,2026-02-09
2199,Rohit,AE,1,CN,60,95,2026-03-12
2200,Aakash,CSE DS,2,UHV,27,90,2026-01-14
2201,Shivani,BT,1,Maths,76,99,2026-03-05
2202,Shivani,ME,8,DSA,100,92,2026-03-08
2203,Maya,ECE,4,WEBT,53,78,2026-02-18
2204,Kriti,AE,6,WEBT,70,90,2026-03-27
2205,Vikram,EEE,8,DAA,29,73,2026-03-16
2206,Riya,EE,7,CN,32,76,2026-03-29
2207,Maya,EE,5,OS,44,91,2026-03-13
2208,Aarav,CSEAI,4,DAA,61,82,2026-01-13
2209,Anushka,EEE,3,OS,28,63,2026-02-06
2210,Pallavi,BT,8,OS,81,97,2026-01-18
2211,Aniket,BT,4,WEBT,78,72,2026-03-20
2212,Siddharth,EE,8,ML,31,98,2026-01-20
2213,Pallavi,AE,8,OS,35,77,2026-01-12
2214,Nisha,EEE,8,OS,87,92,2026-03-01
2215,Aditya,AE,7,Maths,87,72,2026-03-23
2216,Yash,CSE DS,5,CN,92,62,2026-03-23
2217,Anjali,EE,1,WEBT,75,67,2026-01-30
2218,Sanya,CSEAI,2,DAA,20,67,2026-03-20
2219,Isha,BT,3,WEBT,54,64,2026-03-21
2220,Pallavi,CE,6,CD,54,98,2025-12-19
2221,Sonal,ELCE,1,AI,50,84,2026-01-06
2222,Arjun,ME,1,AI,67,85,2026-02-25
2223,Yash,CE,7,DSA,58,93,2026-01-31
2224,Anjali,IT,5,DL,46,95,2026-03-16
2225,Nisha,CHE,6,DBMS,71,64,2025-12-20
2226,Rishi,CSEAI,8,UHV,99,84,2026-02-18
2227,Satyam,BT,1,CD,35,71,2026-01-23
2228,Riya,ECE,1,UHV,94,65,2026-02-08
2229,Shivani,CE,5,WEBT,72,70,2025-12-21
2230,Aarav,EE,5,WEBT,24,79,2026-03-24
2231,Anjali,CHE,4,OS,70,60,2026-03-29
2232,Sneha,AE,8,WEBT,99,70,2025-12-26
2233,Vivek,CE,6,OS,97,87,2026-02-19
2234,Shreya,BT,3,WEBT,40,89,2026-01-11
2235,Saurabh,CHE,8,WEBT,81,60,2026-01-27
2236,Sonal,CSE,2,UHV,54,82,2026-02-08
2237,Priya,CHE,5,CN,24,84,2026-02-19
2238,Aakash,ME,6,ML,43,98,2026-03-15
2239,Manish,CHE,8,OS,60,98,2026-03-10
2240,Divya,EEE,3,ML,80,96,2026-01-31
2241,Ashish,CSE,4,WEBT,61,87,2026-01-12
2242,Divya,ME,7,CN,58,61,2026-01-10
2243,Saurabh,CE,3,DL,22,69,2026-02-21
2244,Isha,ECE,8,WEBT,24,86,2025-12-25
2245,Aarav,CSE,2,CD,90,65,2026-03-17
2246,Vikram,EE,7,ML,66,78,2026-02-20
2247,Nisha,ME,6,CD,77,75,2026-02-01
2248,Pooja,EE,1,DAA,66,97,2026-02-01
2249,Rishi,ME,1,OS,34,90,2026-02-13
2250,Aarav,EE,6,OS,67,61,2026-03-24
2251,Divya,ELCE,7,DSA,56,87,2026-02-28
